y_real,prob_fraude,pred_threshold_0.5
0,1.6304072989695362e-06,0
0,7.711103054679739e-19,0
0,9.502127478653742e-16,0
0,6.759861917319581e-09,0
0,1.0335107141197701e-22,0
0,6.406183704786718e-13,0
0,6.436920669908438e-18,0
0,3.944114811453531e-10,0
0,3.632563607008647e-23,0
0,1.1906578386580878e-18,0
0,1.3256156257749292e-06,0
0,1.5198609062181624e-11,0
0,0.1566709388389169,0
0,4.639923049918682e-16,0
0,5.084936957510011e-12,0
0,4.510741287918321e-22,0
0,4.5514703041458495e-15,0
0,1.825578045661907e-14,0
0,4.094086782095365e-18,0
0,0.00015848357489519122,0
0,5.917614617755131e-10,0
0,8.371507902023071e-19,0
0,3.3011240626892653e-24,0
0,2.4810514618502876e-16,0
0,1.1881475671638412e-08,0
0,7.879782257713072e-05,0
1,0.49111380776378155,0
0,3.345132907320844e-11,0
0,1.0419444882613604e-24,0
0,1.353957397295824e-08,0
0,2.776381048132501e-18,0
0,2.766441907039522e-12,0
0,5.634692838861038e-18,0
0,9.095317434851676e-17,0
0,8.777678696572336e-14,0
0,6.7581875434302134e-12,0
0,3.0420172799494096e-08,0
0,6.168350548632907e-17,0
0,1.1265568898340033e-16,0
0,1.3475477774186108e-20,0
0,3.287282551785115e-18,0
0,1.675517672971854e-11,0
0,3.0990590184022216e-17,0
0,1.4526349130339215e-05,0
0,2.8575102718175e-25,0
0,1.9447533624845754e-17,0
0,2.7146089986790035e-18,0
0,8.305922927862631e-20,0
0,2.742735691735656e-15,0
0,2.2044161684949957e-08,0
0,0.0022495689413377855,0
0,9.010062304688452e-16,0
0,1.1038089602334979e-13,0
0,4.885000511104308e-20,0
0,3.093953935354909e-11,0
0,1.827772188808686e-20,0
0,1.014150196097855e-08,0
0,2.0024301551974598e-12,0
0,1.4289129456975035e-26,0
0,4.516246653974865e-25,0
0,6.925112213508008e-06,0
1,0.8749629334094153,1
0,1.4067606307797048e-08,0
0,2.942895077924895e-09,0
0,2.433935389674107e-14,0
0,0.007738931111351154,0
0,7.252747204346685e-09,0
0,4.253531882058035e-20,0
0,8.181186961874172e-19,0
0,1.3031764575499402e-13,0
0,1.6339075933337046e-24,0
0,5.785074602629323e-17,0
0,2.349540912591596e-22,0
0,1.6312264583031332e-16,0
0,1.4261112719114427e-13,0
0,2.9900306914363107e-24,0
0,1.1504931390274021e-08,0
0,3.2988434806382304e-10,0
0,1.6271472643909375e-17,0
0,1.0484267838135205e-11,0
0,2.9187445380834216e-15,0
0,8.395817491095434e-22,0
0,0.000529124068973917,0
0,5.661017694282073e-13,0
0,0.000324650303333436,0
0,1.7480213694478247e-19,0
0,5.496605987098407e-14,0
0,3.146069468656635e-15,0
0,1.7155685952601373e-18,0
0,1.0112792425365674e-19,0
0,4.541715626557531e-22,0
0,3.666570006266087e-20,0
0,4.6006271089837045e-19,0
0,2.0623372118501913e-16,0
0,1.967874765091925e-19,0
0,1.4220483829948145e-24,0
0,4.381333157866754e-22,0
0,2.164657839347399e-16,0
0,8.699909982757786e-15,0
0,2.584461351022534e-14,0
0,5.01761182787951e-24,0
0,8.45465730146756e-17,0
0,6.933490902346295e-06,0
0,7.146124169366365e-17,0
0,1.6095342139125688e-14,0
0,9.32114603459628e-09,0
0,1.1085215613817876e-10,0
0,2.1613917909982619e-10,0
0,2.7375294444198947e-08,0
0,6.140786860886552e-15,0
0,4.003645662717261e-13,0
0,1.1837010427272623e-08,0
0,1.2872351559273185e-16,0
0,9.777637518160334e-26,0
0,4.908668634972294e-23,0
0,9.362616233384767e-14,0
0,4.1187162223452055e-17,0
0,8.33992151156615e-19,0
0,5.760450835696928e-14,0
0,7.378017737699154e-18,0
0,2.2810060819380563e-10,0
0,1.6292083399131667e-12,0
0,1.5949712198813105e-15,0
0,2.4312519534025927e-19,0
0,4.2648460929611217e-16,0
0,1.3035661551763025e-13,0
0,1.7868830792452605e-16,0
0,1.1531837072857093e-14,0
0,1.0411350512136008e-20,0
0,5.636615922173879e-18,0
0,8.41192431301745e-13,0
0,3.2576698630937674e-16,0
0,8.484058175158492e-19,0
0,8.546097750835691e-19,0
0,2.1529032260293566e-16,0
0,3.177972444590605e-19,0
0,1.1825736093026451e-15,0
0,9.534000400334673e-15,0
0,1.1484431446206578e-07,0
0,1.0944557889125225e-15,0
0,2.2210688046909234e-18,0
0,1.932725442566273e-23,0
0,1.769388410073842e-18,0
0,1.3516777996672433e-16,0
1,0.9990600295985499,1
0,3.8670613020897734e-10,0
0,2.1358536875839256e-18,0
0,2.3633569972554534e-11,0
0,1.726351970133311e-17,0
0,2.0192636162579532e-11,0
0,4.626007519437369e-11,0
0,7.839152921530345e-17,0
0,3.758306488264027e-17,0
0,1.8009364566244282e-19,0
0,1.217718403581266e-14,0
0,5.708459643767629e-15,0
0,6.046127629755643e-24,0
0,4.6575886234326966e-05,0
0,2.8048933421733042e-15,0
0,3.2234734541081094e-16,0
0,3.0287986733298416e-19,0
0,1.1350130546453726e-18,0
0,1.326627803586448e-17,0
0,0.21965706700624013,0
0,6.751229076548691e-13,0
0,1.7296447870314022e-13,0
0,9.018364832215835e-14,0
0,6.578697059634819e-13,0
0,2.6571123880833623e-13,0
0,1.2688422521205417e-12,0
0,1.4575579565925086e-15,0
0,1.9219639692170507e-11,0
0,7.434942571193642e-22,0
0,1.5473050141943218e-18,0
0,4.0291958233355165e-14,0
0,1.1227108136063587e-20,0
0,5.894141830872365e-12,0
0,1.534864330462254e-16,0
0,0.017940633212533863,0
0,2.3872905521116713e-12,0
0,5.886432238710658e-15,0
0,4.434871357662215e-20,0
0,2.202417528594774e-22,0
0,3.8777936599876706e-16,0
0,4.4276143288103774e-13,0
0,1.751941909196694e-20,0
0,8.399188166529459e-14,0
0,1.471101201858161e-17,0
0,1.527220552124364e-12,0
0,1.971173545855559e-15,0
0,9.304159339904957e-23,0
0,8.844988018984587e-16,0
0,6.767107434961634e-05,0
0,7.514344086892529e-22,0
0,4.550034316558481e-15,0
0,7.426250231723758e-14,0
0,4.304705578794119e-14,0
0,1.5883724178531983e-13,0
0,1.7694064001662852e-17,0
0,3.9138126117091716e-23,0
0,6.397816907139845e-15,0
0,3.282847090724631e-17,0
0,1.0937869243558206e-20,0
0,9.925672099659242e-17,0
0,1.2585114965242613e-12,0
0,1.4689659728768892e-13,0
0,1.4027278706696103e-06,0
0,8.873330960766894e-13,0
0,0.0002025902978887762,0
0,3.751317810208687e-18,0
0,7.649687049295586e-16,0
0,1.2195207804698803e-11,0
0,7.32309926303256e-24,0
0,0.0006244715450276393,0
0,1.0361619136977872e-12,0
1,0.9256216894614145,1
0,5.988011869343102e-14,0
0,1.0038460762251526e-12,0
0,5.117052727447834e-12,0
0,3.226847709447729e-08,0
0,3.6350167632770402e-12,0
0,1.1178232398059365e-14,0
0,1.728793067348118e-25,0
0,1.486547021688069e-16,0
0,3.927648907084608e-09,0
0,3.2834878872803626e-19,0
0,1.1877018936252581e-11,0
0,6.96070324259935e-16,0
0,5.972241199123886e-11,0
0,3.6012516949210656e-23,0
0,1.9912711342293427e-17,0
0,1.6801118830756924e-15,0
0,6.345343951627497e-19,0
0,1.816209053031916e-22,0
0,1.9705458405647402e-20,0
0,5.852006045780893e-15,0
0,4.397004019386966e-22,0
0,7.531898706570578e-14,0
0,1.4550122025209954e-13,0
0,6.663632188362631e-24,0
0,1.813559961350693e-11,0
0,9.156519807638645e-17,0
0,3.75858518910401e-20,0
0,7.102232204554964e-22,0
0,1.5042505294022299e-12,0
0,9.068166897647416e-18,0
0,1.2415891313076215e-21,0
0,5.647061134464979e-07,0
0,3.893521635032136e-12,0
0,3.613225973798128e-17,0
0,8.471334391204933e-10,0
0,1.1335411787119572e-16,0
0,0.00022498611998886543,0
0,1.0611878746401423e-11,0
0,5.582951848515825e-13,0
0,1.367346545127489e-14,0
0,2.4529723113840782e-14,0
0,2.284930006514718e-18,0
0,2.77659983301918e-22,0
0,5.483896650001205e-22,0
0,1.6981171798720648e-23,0
0,8.283456452725826e-11,0
0,4.976246711329044e-23,0
0,2.955880491242152e-18,0
0,3.195041237897857e-18,0
0,3.768153763027944e-14,0
0,1.6504289156536462e-14,0
0,1.1916415684992977e-16,0
0,5.60419622667984e-20,0
0,5.860102126455475e-13,0
0,5.774658028379775e-14,0
0,6.227036513441328e-11,0
0,6.688464798655372e-16,0
0,3.3754647661667855e-20,0
0,1.792702366274397e-18,0
0,1.7971235877391505e-19,0
0,6.228940666613598e-17,0
0,1.0453571977693749e-14,0
0,2.5298229227118163e-16,0
0,2.556976448974139e-15,0
0,1.2321183502452872e-12,0
0,5.829349405886501e-21,0
0,9.46417422963489e-22,0
0,2.4617444106598356e-19,0
0,6.084802155861449e-19,0
0,1.9302483553268543e-17,0
0,2.2719834921062563e-15,0
0,5.791605987652056e-19,0
0,1.6751670958302833e-12,0
0,1.5694356530886055e-20,0
0,2.6306141773648275e-08,0
0,3.470620462380011e-18,0
0,0.0003064246246544432,0
0,3.63254562598076e-19,0
0,2.851147587433927e-17,0
0,6.065528450007503e-25,0
0,1.7714464709214847e-18,0
0,2.989216479089487e-19,0
0,7.008849580546979e-19,0
0,4.259534184488515e-21,0
0,2.726536709977632e-16,0
0,4.819732634129177e-19,0
0,4.573504963103917e-10,0
0,7.627689508956986e-13,0
0,3.0156155002018955e-13,0
0,3.783929530610244e-21,0
0,3.543859460418113e-20,0
0,0.0011444295448470574,0
0,1.6945951709686338e-12,0
0,1.522242028075693e-17,0
0,1.0618331338530248e-10,0
0,8.338884995399677e-12,0
0,1.2278731549046043e-17,0
0,3.163396900131669e-17,0
0,6.439553424303572e-18,0
0,5.522961545671387e-10,0
0,2.945139734889608e-16,0
0,5.207163586952732e-21,0
0,1.5434576436549337e-16,0
0,1.9125510349408956e-14,0
0,8.512142410719856e-19,0
0,0.02122641096551686,0
0,3.18899486492911e-21,0
0,3.1287015379945825e-09,0
0,2.045945991852082e-11,0
0,6.2268612822991135e-12,0
0,9.997672506522296e-16,0
0,4.1070625911706374e-05,0
0,3.500051400903261e-18,0
0,4.9954029981317104e-11,0
0,9.993057256523884e-25,0
0,9.320520945788926e-22,0
0,2.4165406251152506e-23,0
0,9.621081764594761e-24,0
0,7.885784680841512e-21,0
0,4.206992434540199e-20,0
0,5.926317300437977e-11,0
0,2.1122582519392598e-22,0
0,4.4111522223757485e-22,0
0,4.300811822462961e-14,0
0,2.2379039669146558e-18,0
0,3.680067324667535e-15,0
0,2.299192281599488e-13,0
0,1.275863515713207e-14,0
0,1.761472040215625e-10,0
0,1.449330901706048e-17,0
0,4.1596466549701954e-13,0
0,9.087221019661627e-19,0
0,7.373949396837808e-13,0
0,2.676696763603768e-14,0
0,2.293131256091192e-21,0
0,2.5810458444021177e-19,0
0,1.465833348803128e-24,0
0,2.9682073103987145e-10,0
0,1.2593792752544604e-19,0
0,5.009532810441824e-19,0
0,0.0005359122828250986,0
0,3.075552192681927e-15,0
0,4.1861463376625005e-15,0
0,9.386301892726062e-19,0
0,1.9190384100303287e-18,0
0,8.165863865097563e-18,0
0,7.998458685245001e-09,0
0,1.6101056903334757e-18,0
0,4.7539303996576853e-26,0
0,3.684904181956398e-16,0
0,3.8119419664580534e-18,0
0,7.368045059568302e-15,0
0,2.150168805856697e-20,0
0,2.176479701810211e-19,0
0,3.3023560937079046e-18,0
0,2.4557046383729914e-21,0
0,3.379690775346093e-16,0
0,8.916185119590066e-16,0
0,4.563016410164495e-12,0
0,5.934528652729302e-14,0
0,1.7850498723451114e-14,0
0,1.0320325281529767e-09,0
0,8.028889221550487e-14,0
0,8.4986479909147595e-19,0
0,1.1276749146812159e-20,0
0,3.108306653244588e-15,0
0,1.222213114129286e-06,0
0,1.1258294348208269e-18,0
0,1.8104473294747703e-18,0
0,1.3234520841078016e-17,0
0,4.586778854633984e-10,0
0,1.462089349461391e-09,0
0,3.389734049146598e-20,0
0,1.9827979925386306e-23,0
0,3.37008943695984e-23,0
0,1.3525437315011653e-11,0
0,1.7108981850260204e-19,0
0,1.7745888259035985e-20,0
0,1.2312830725918134e-12,0
0,3.750016695850916e-15,0
0,1.1410102599328287e-19,0
0,1.1911410751792602e-13,0
0,9.740686714737866e-22,0
0,3.6592070275899824e-26,0
0,1.979564917846743e-11,0
0,1.3344169816737856e-16,0
0,3.2104409638064193e-09,0
0,1.0391569505389678e-18,0
0,2.2840576252946e-21,0
0,4.0669588227662325e-09,0
0,2.0471279347255873e-07,0
0,2.7257899279475266e-26,0
0,1.0563300917383537e-21,0
0,4.1328951665848035e-23,0
0,1.005243650288612e-22,0
0,3.803703106035652e-19,0
0,2.7096718634951058e-18,0
0,1.8310368411506765e-16,0
0,1.5260112922185163e-18,0
0,5.975688673803292e-21,0
0,1.3471669091196758e-11,0
0,4.6086788250286817e-11,0
0,5.921335956305137e-19,0
0,1.5455188921699924e-07,0
0,1.5914088015297374e-16,0
0,2.6520071023558773e-22,0
0,5.98548382698548e-15,0
0,5.660972348896428e-16,0
0,6.987579048185296e-16,0
0,3.121978600728121e-08,0
0,7.626172935158601e-19,0
0,1.4765727461108935e-10,0
0,2.9072111556979423e-12,0
0,2.5909860530935107e-09,0
0,2.3385421308506018e-17,0
0,3.266050903092309e-14,0
0,0.024326900788039913,0
0,6.672797572908205e-20,0
0,1.8912486580663e-20,0
0,8.446033652925138e-11,0
0,1.315393239198981e-22,0
0,3.600240953097841e-24,0
0,5.925516846661094e-22,0
0,2.4465173928910847e-15,0
0,9.460776734124407e-20,0
0,4.4454557417602756e-24,0
0,1.407472836513147e-21,0
0,1.337197194669775e-17,0
0,1.4285020200148424e-20,0
0,7.052897883114704e-18,0
0,3.7666248756557574e-20,0
0,7.347013772577377e-13,0
0,2.4283410866305184e-15,0
0,4.442458758591017e-22,0
0,1.8254716333769706e-17,0
0,1.0783517259684755e-06,0
0,1.243206528556387e-15,0
0,1.7724289950031215e-14,0
0,1.5380518520130103e-21,0
0,9.73804707096669e-19,0
0,1.32500578102191e-10,0
0,8.2195934548726e-15,0
0,9.089185497250178e-22,0
0,3.6678303649279364e-17,0
0,8.470381965371276e-17,0
0,7.641153204219197e-12,0
0,4.937147183250908e-21,0
0,1.164760143161665e-09,0
0,6.369568191147645e-13,0
0,6.863327672020106e-16,0
0,2.556278178818261e-26,0
0,3.180937634324642e-15,0
0,1.8158865653241978e-14,0
0,1.711762240193452e-20,0
0,7.464209678681893e-18,0
0,9.139537485609407e-19,0
0,1.4585540881666422e-12,0
0,3.607113969339974e-08,0
0,1.982685059032501e-07,0
0,1.1180015590795266e-16,0
0,8.324201011162192e-19,0
0,1.6561113968516158e-12,0
0,8.87835165083344e-22,0
0,1.3409274387857011e-21,0
0,1.5165588740389773e-18,0
0,6.477565142994059e-17,0
0,1.1535081399056127e-14,0
0,1.8263899383594888e-22,0
0,5.253918967124431e-26,0
0,2.3135368958380364e-15,0
0,7.724521229810282e-08,0
0,1.2106944216062735e-12,0
0,2.0022711591764952e-19,0
0,1.5348620541283281e-15,0
0,8.055392420815143e-13,0
0,5.508227332066473e-19,0
0,1.9029223020870313e-20,0
0,2.714909882170007e-16,0
0,4.988225576016467e-18,0
0,1.6946320459690382e-17,0
0,4.477834187761702e-23,0
0,1.2653955662541888e-09,0
0,2.780883183925581e-07,0
0,2.4914260053073045e-21,0
0,1.1837350578403542e-16,0
0,9.023540267492898e-21,0
0,1.0131207263189997e-19,0
0,1.7107537947924204e-09,0
0,3.7215337393819275e-21,0
0,3.786274390996306e-13,0
0,1.3157017594210682e-20,0
0,1.7730133126882495e-05,0
0,3.0337637800579033e-19,0
0,8.208942271800862e-15,0
0,8.001936002993402e-19,0
0,1.0020841693806935e-17,0
0,2.443421520467608e-17,0
0,2.175699107574193e-14,0
0,6.747327050234094e-16,0
0,2.851803863334959e-16,0
0,6.275781769236787e-21,0
0,4.569872304362612e-15,0
0,2.616698119295109e-11,0
0,1.0063716249534362e-15,0
0,3.064666022352514e-15,0
0,6.0506763645216086e-12,0
0,3.661885944752487e-15,0
0,3.6550657224080946e-24,0
0,1.0958163155005031e-12,0
0,1.661467444194431e-13,0
0,4.692641160185463e-17,0
0,4.7254886396716344e-17,0
0,2.8943777289494896e-14,0
0,1.6425099736743853e-16,0
0,4.969076403400224e-13,0
0,1.2802661742603578e-15,0
0,3.9425328465528194e-17,0
0,1.1359946399166264e-16,0
0,1.962598522298791e-07,0
0,1.2612746608548544e-09,0
0,6.0540719466573895e-18,0
0,4.584454870757265e-24,0
0,1.3140659692949714e-14,0
0,5.2757871264122954e-20,0
0,1.0960100655745336e-14,0
0,2.742975107500231e-10,0
0,1.4499450170668022e-17,0
0,2.748009339913876e-08,0
0,2.312674325419122e-19,0
0,1.8718848208082694e-14,0
0,4.179020173835165e-09,0
0,8.337813987630763e-17,0
0,0.0012775691331673937,0
0,1.0690201560828151e-10,0
0,1.1384615331383526e-05,0
0,5.057655629992649e-21,0
0,4.039459205716131e-17,0
0,1.095187350803056e-18,0
0,1.5440987905582176e-08,0
0,1.1626118333499612e-17,0
0,6.928167038926675e-24,0
0,7.497444287816588e-17,0
0,9.253849116558222e-15,0
0,5.256666802101156e-17,0
0,5.599836890574219e-26,0
0,2.484652686323172e-18,0
0,2.1675539743903347e-14,0
0,3.01138439151867e-10,0
0,7.32119390181008e-18,0
0,2.3542419330933868e-11,0
1,0.998784683258353,1
0,1.0137349076229599e-10,0
0,3.0114950486123766e-07,0
0,2.1260572859785938e-13,0
0,7.1820138260149614e-09,0
0,9.696858368856195e-12,0
0,4.559900961916109e-14,0
0,3.1812139991876926e-09,0
0,1.3590153206699208e-17,0
0,4.536679803244148e-05,0
0,6.812383112982382e-17,0
0,4.297462004507732e-09,0
0,1.9470095872481173e-22,0
0,9.914204836330605e-22,0
0,3.58407017738842e-10,0
0,5.167772737028292e-19,0
0,2.1867760510085086e-16,0
0,2.2190186269235965e-15,0
0,2.0029326623629637e-19,0
0,2.1150954093764747e-24,0
0,1.4041846411240938e-16,0
0,2.6724498653878806e-17,0
0,1.956329559718172e-12,0
0,7.970796858258407e-22,0
0,8.799632609334779e-13,0
0,3.6523643127831287e-17,0
0,3.487865460837034e-12,0
0,1.3428962132149853e-14,0
0,1.2856783644747376e-21,0
0,1.0038561736399476e-23,0
0,2.9856398948423504e-23,0
0,3.774077176702905e-11,0
0,7.388751188408119e-20,0
0,9.131079363222734e-21,0
0,6.917049057929433e-12,0
0,4.8193223125909315e-17,0
0,7.972479057320049e-19,0
0,3.1551610937616086e-05,0
0,2.4407731732104895e-13,0
0,6.598023444119348e-05,0
0,7.909323249318818e-17,0
0,4.5271579376745164e-12,0
0,0.380634770274088,0
0,1.2729243095508976e-17,0
0,3.7652841458852083e-10,0
0,1.961227040718877e-22,0
0,1.2561313708669673e-17,0
0,1.6241206151544095e-14,0
0,4.335747978028054e-17,0
0,1.2448319200736615e-18,0
0,1.0966688192680188e-12,0
0,1.0203739904095898e-13,0
0,1.4109643445452826e-10,0
0,7.918017724416378e-17,0
0,7.991991820428431e-20,0
0,1.8533103986304286e-13,0
0,5.373194150620902e-22,0
0,6.61211681444834e-19,0
0,0.03177761963899692,0
0,2.7440868919296215e-14,0
0,1.7868265346130702e-13,0
0,4.6271213809811226e-17,0
0,3.3801337980435786e-20,0
0,1.3847908538761343e-06,0
0,6.977894738607495e-17,0
0,3.493790287274158e-13,0
0,7.333625599537127e-16,0
0,4.649481318264029e-06,0
0,1.0790532078244925e-18,0
0,7.470874874599918e-24,0
0,1.8265443995552192e-22,0
0,3.6832006667473105e-24,0
0,2.0280152183162624e-18,0
0,1.2304839040376003e-11,0
0,7.066585979885053e-20,0
0,6.7735190104762645e-09,0
0,2.37160674369795e-09,0
0,1.1102494724447529e-15,0
0,4.948418580005558e-12,0
0,7.513135055202995e-21,0
0,9.967952196708974e-08,0
0,1.785344768646235e-17,0
0,4.176952721645786e-25,0
0,3.039565680447975e-16,0
0,5.568890511971154e-23,0
0,2.371657668201215e-24,0
0,1.0992072089319325e-16,0
0,6.627111029906199e-17,0
0,8.680359532635441e-10,0
0,2.94786948169266e-19,0
0,4.3930770813543708e-16,0
0,1.0909004614353847e-16,0
0,2.9495976156067846e-09,0
0,2.1124957428525646e-07,0
0,5.669898229047019e-19,0
0,6.461886968468673e-20,0
0,5.563289153117541e-16,0
0,8.220092859200346e-08,0
0,4.701956525663946e-17,0
0,3.0008219348391284e-17,0
0,8.831106122682125e-21,0
1,0.4802254897616803,0
0,5.395408815655985e-18,0
0,2.892078240591387e-19,0
0,1.9132668526725607e-18,0
0,4.3743965668050497e-14,0
0,2.1394679348064473e-11,0
0,2.0614067526557997e-10,0
0,2.018681104281328e-16,0
0,1.2060485740761696e-10,0
0,0.0002684848220829111,0
0,1.773425757019695e-08,0
0,4.7318384589367167e-07,0
0,1.7824281469759858e-16,0
0,2.1848051272616443e-19,0
0,5.206623537482308e-07,0
0,1.15725808415293e-13,0
0,1.2275516849656812e-17,0
0,1.5062447969141376e-18,0
0,1.4266671558419913e-25,0
0,1.1985330288683889e-21,0
0,2.6001660948076657e-10,0
0,4.110571316302541e-20,0
0,4.181510676717718e-15,0
0,7.901746864704356e-21,0
0,7.525069950097595e-07,0
0,2.0271381036108652e-14,0
0,1.2506834461745604e-10,0
0,1.6815410624783512e-18,0
0,1.083823365052599e-14,0
0,8.287751596211046e-13,0
0,2.211290076492115e-22,0
0,1.4246105526713942e-17,0
0,1.6321298998311923e-11,0
0,8.053356582026037e-17,0
0,5.476303221841209e-18,0
0,1.0677689278344573e-20,0
0,3.058235499736868e-18,0
0,2.31023825970923e-23,0
0,8.517103282028392e-17,0
0,2.74807140251773e-08,0
0,0.00017832004620455536,0
0,6.330477527192747e-16,0
0,1.3679071510886512e-20,0
0,1.3953438971052376e-20,0
0,1.0457247305418423e-18,0
0,3.099845002390032e-15,0
0,9.200671379834099e-10,0
0,3.997289799384508e-22,0
0,9.996631192094956e-25,0
0,4.9779173091573256e-18,0
0,2.649514080589157e-14,0
0,3.985336841900098e-11,0
0,1.1562585298822638e-21,0
0,4.412092939145912e-15,0
0,4.3065920102671786e-15,0
0,5.2009727241669913e-17,0
0,4.706580007230414e-14,0
0,1.479793387066768e-07,0
0,7.6228372544774e-22,0
0,1.8197021938594473e-13,0
0,1.698083674799552e-11,0
0,3.030369658326914e-13,0
0,2.479764055302354e-13,0
0,5.959937841868016e-20,0
0,0.00010722298608661746,0
0,8.369611656187142e-16,0
0,1.0860551035724227e-20,0
0,9.42701747486613e-19,0
0,9.438275939151e-17,0
0,3.393583122792114e-16,0
0,5.794878703023104e-15,0
0,5.818981321662625e-15,0
0,1.1825734657984799e-12,0
0,1.1458604615746044e-14,0
0,6.402230108067291e-20,0
0,3.5693036635316725e-11,0
0,2.329562908402229e-16,0
0,1.5343893569242696e-22,0
0,3.773549484710452e-20,0
1,0.999503536322968,1
0,2.3913021387902283e-17,0
0,1.067710262124574e-24,0
0,2.8105679051676825e-15,0
0,5.993774827387567e-20,0
0,2.6636387706082264e-20,0
0,1.5594027401247326e-17,0
0,3.4014876502379105e-09,0
0,1.4088930089903488e-17,0
0,4.059169129957297e-12,0
0,3.65419290196724e-13,0
0,7.639448485450855e-16,0
0,3.240624796949989e-17,0
0,6.166509693748894e-18,0
0,2.7954385725933677e-18,0
0,4.5812710188393894e-14,0
0,1.989458280968637e-19,0
0,4.570203003790783e-11,0
0,1.903326973059626e-15,0
0,1.1844037746693607e-25,0
0,3.3183272773096536e-18,0
0,2.1642163049577995e-16,0
0,4.773754792131188e-08,0
0,4.60978204741787e-18,0
0,6.437260479884675e-21,0
0,1.6950317170691795e-22,0
0,1.9325022837115115e-16,0
0,8.955312782746608e-19,0
0,9.259648794827399e-14,0
0,2.692077832924523e-15,0
0,1.7974770163502492e-08,0
0,2.675293820028576e-11,0
0,1.0048831188998326e-21,0
0,2.805614110252831e-09,0
0,8.967764466551755e-19,0
0,4.237227452051855e-14,0
0,4.2466759932144876e-16,0
0,1.3060445603915708e-11,0
0,4.1117465824416363e-20,0
0,3.405158066422617e-15,0
0,9.261582043709649e-13,0
0,1.4836786999176525e-16,0
0,3.525060507079157e-15,0
0,2.3611884306054504e-18,0
0,1.1368738485918394e-14,0
0,3.003063846439821e-09,0
0,1.8391373990601053e-14,0
0,2.8285017554402893e-11,0
0,2.9682747822628934e-16,0
0,8.346471096426347e-14,0
0,1.4394527733234202e-19,0
0,2.6660660957531665e-14,0
0,2.4275197518981703e-18,0
0,6.619716594133007e-09,0
0,3.933935809626758e-15,0
0,2.6624436197192985e-12,0
0,0.00013127287165784168,0
0,9.665805856581875e-19,0
0,1.650070102207777e-20,0
0,1.6169049303522225e-18,0
0,5.432504418285155e-19,0
0,7.764571672268491e-18,0
0,1.7751933026347175e-23,0
0,8.563018733568983e-15,0
0,2.105835182150049e-18,0
0,1.2155338069311159e-14,0
0,6.001244611096831e-25,0
0,1.4031732061052082e-05,0
0,7.810332743803293e-20,0
0,2.1280183473246725e-17,0
0,1.6515621325704488e-20,0
0,1.734642573619355e-10,0
0,1.2790035946124703e-13,0
0,5.421486182989506e-21,0
0,7.677145515393987e-22,0
0,1.4990812965586705e-18,0
0,1.6992308385979775e-17,0
0,2.6599696914898075e-13,0
0,2.8526027349280817e-18,0
0,5.288409828795112e-17,0
0,1.4985602857394274e-25,0
0,3.4500890208475914e-23,0
0,7.232296012428396e-16,0
0,3.837374516935629e-26,0
0,5.44034072645608e-16,0
0,1.4398543606842334e-17,0
0,1.551580205856053e-07,0
0,1.2710445731750933e-16,0
0,5.865438378695458e-12,0
0,1.610807356762441e-20,0
0,2.7212808414135636e-22,0
0,9.09966619152549e-18,0
0,1.8993117522473197e-15,0
0,1.7417260213270504e-18,0
0,2.349901527397316e-17,0
0,3.6131460919855505e-07,0
0,1.9199566186344217e-14,0
0,1.7587713632582927e-17,0
0,8.928788962745263e-18,0
0,4.820782222132545e-13,0
0,1.8532366220038885e-15,0
0,7.727394330527542e-21,0
0,2.228420920541297e-14,0
0,5.848171348827235e-23,0
0,1.3376568955647411e-20,0
0,1.5628916191928415e-19,0
0,4.0396063255010537e-10,0
0,1.5629913986929736e-16,0
0,2.1171906602948852e-17,0
0,1.5753864251658967e-15,0
0,6.083385810082947e-18,0
0,8.051339056456233e-21,0
0,8.666497054568261e-12,0
0,2.0704746346688134e-16,0
0,2.1501830980716736e-16,0
0,1.770763400636717e-14,0
0,6.369262613899574e-15,0
0,5.05133659602098e-17,0
0,1.0124113223865651e-16,0
0,2.3430505805377787e-19,0
0,3.736847954005629e-15,0
0,4.421818235727224e-19,0
0,1.276546371269689e-16,0
0,3.211636773499146e-09,0
0,2.487552486134497e-14,0
0,3.989294568714915e-17,0
0,1.547806463613397e-08,0
0,4.212258429703608e-16,0
0,1.0505032688136638e-18,0
0,9.436585187463565e-14,0
0,1.2527285045142143e-16,0
0,3.4895336814292785e-21,0
0,3.34199593409538e-19,0
0,1.7428448161666342e-18,0
0,9.04423684357531e-22,0
0,2.8009331688642344e-18,0
0,2.751552211231103e-14,0
0,3.1095062046994104e-14,0
0,2.3172788617743257e-19,0
0,6.570127108471124e-16,0
0,1.3814923316828872e-16,0
0,3.533686603444623e-21,0
0,6.307190839017171e-18,0
0,3.097474372889327e-16,0
0,3.717683974298797e-08,0
0,6.532489102094721e-13,0
0,1.8801065044421047e-22,0
0,4.047574685773329e-20,0
0,1.2698836463638475e-19,0
0,1.9041892591653513e-16,0
0,1.8815049126809314e-15,0
0,8.90826816294324e-13,0
0,2.406061726992832e-14,0
0,4.049895994966768e-18,0
0,4.964674683172726e-17,0
0,1.7029370934675693e-27,0
0,1.8532036353330406e-24,0
0,1.1613066321782888e-14,0
0,1.2245897177130475e-13,0
0,1.8490311216950355e-22,0
0,1.275155197463427e-25,0
0,2.054247307992581e-24,0
